-8.574955401789270681e-02,-1.250789292258974728e-01,1.913841251686411726e-01,-3.028830857622930028e-02,-2.821363940589533548e-01,-1.109418615769654781e-01,1.269349133725656831e-01,-2.789571643583415445e-02,7.985947724907142831e-02,6.393043338250673502e-01,4.775405723596812813e-01,-1.029688013393510043e-02,5.027615182045308551e-02,2.234293472380137757e-01,1.191672430758748541e-01,-1.651147197418137771e-02,4.537956527876538249e-01,-7.421162770226892580e-02,-8.008225903086720054e-02,-1.203023539303225697e-01,5.017597448188334530e-01,2.545454075594874022e-01,2.113294214106405666e-01,-1.472067699291115805e-01,7.548837518471170072e-02,-3.935223311023728354e-01,2.335585688085081990e-01,-2.441450004613732183e-01,2.912187695123466535e-01,7.556968040072478687e-02,-3.620942385514222539e-01,-7.552895963159760029e-02,1.694838201986965665e-01,-8.391909464502990412e-02,-8.001797681896349879e-02,1.514558751173847029e-01,4.535349722582192322e-02,-6.487921346920881571e-02,-8.874406050719496619e-02,-2.244809138995226550e-01,1.127463900593998897e-01,-2.467805440144707485e-01,7.307666052008837676e-02,1.219700248297351242e-01,4.242651237500615069e-02,8.381994821284902142e-02,1.744266594023388683e-01,2.544440111925424519e-01,3.284055408690870759e-01,-5.889113648836349219e-02,2.754285027987582457e-01,-5.230144482688450086e-02,-3.175529213481124297e-02,-1.547863623811815414e-01,-2.381895281357509497e-01,1.108051012493685983e-01,-2.503226814715099335e-01,-5.391631799596380281e-02,-3.141931947673528430e-02,2.574783090012290332e-01,-6.680308625561358349e-02,-1.238513371478256325e-01,-2.972395316058129219e-02,-5.862619599336608284e-02,-9.377133538093219978e-02,2.018867884923218892e-01,5.210203210750676828e-01,-1.612104505219258133e-01,2.434462215297474863e-01,3.385077769867038122e-01,-1.631752279312955745e-01,-1.969189638016830557e-01,-1.021204118001826783e-01,2.311221345980570691e-02,1.073933777054284361e-01,1.542342490643634489e-01,1.305922525371457261e-02,-2.485687092251148977e-01,-6.287025598642154156e-02,2.571572488010858692e-01,-2.790372763215108465e-02,1.512623420781466221e-01,3.134756836496882526e-01,-2.496363552084871484e-01,8.082335124825738848e-02,9.005623333256079777e-02,-3.627397610330698186e-01,1.051867468932102812e-01,-2.518377336992157489e-01,-2.439599144163518696e-01,-8.809103266624174200e-02,-1.588754398865379891e-01,-8.886748847825151620e-02,-2.528634424287108384e-01,2.666895109734296887e-01,-1.808583531945370804e-01,3.992362561879145288e-02,-1.687836270200955835e-01,1.641868780264415240e-01,-1.244053198135579019e-01
-3.970385860506311926e-03,-1.446325559644373315e-01,-1.600378039037675046e-02,-1.020043341735866471e-01,1.466053360080188384e-01,-2.667801966967079386e-01,1.590207120944093777e-01,2.049719357246559681e-01,-2.757308858220547942e-01,5.746683593213496311e-01,4.714237474826085683e-01,2.072424650395086332e-01,-2.052286981559654222e-01,1.837336846947099367e-01,2.563778813268464685e-01,9.163700073194298856e-02,5.227655152211242440e-01,-4.402028634058399031e-02,1.539249839978522605e-01,-8.728663068128274249e-02,3.040456566657677162e-01,2.680305455715053520e-01,1.589398486550125944e-01,-2.462517306277608314e-02,-7.561187897404138269e-02,-2.406830466002962132e-01,2.189471965383068264e-01,-2.973120537648568096e-01,2.325116488503928269e-01,2.850039674508249576e-01,-5.294197255751560416e-01,-1.253007605243912637e-01,-3.197325434872001770e-02,-4.235152539130618288e-02,3.058377262019771892e-01,2.586904166955871776e-01,-9.513433135340597369e-02,-2.871365203384513426e-02,1.406923372529616523e-01,5.269268163954366618e-02,2.262054495267771803e-01,-2.944521320382021898e-02,-4.668358711114670156e-01,2.520515772952167111e-01,-2.275695511469291721e-01,1.291815733302394686e-01,1.004375457338577693e-01,2.324301931756878881e-01,7.082189424042607817e-02,-2.774588742333084501e-01,5.502803985630005945e-01,-2.394033378526626565e-01,-1.241070754948871979e-01,2.095331639317410954e-01,6.643764527147813514e-02,1.789797397398638079e-01,-1.969885798360722362e-01,-8.220675307454008984e-02,-2.993800462651525218e-01,3.607467305521236400e-02,-4.814245291410068628e-01,-5.803752412684051731e-02,-2.294458325092611217e-01,-1.181865715273063278e-01,-1.511809102316480358e-01,-5.292943970439938084e-02,4.041000493063919841e-01,-7.918930322098795271e-02,4.923554548713401924e-01,1.697642610799558749e-01,5.528279403865461565e-03,-4.658872454909341321e-01,5.113030461746468497e-02,9.120664852172442882e-02,2.589596639062082817e-01,1.553189312579047743e-01,-1.164026940725085696e-01,-3.544493564040986922e-01,7.141366527663146890e-02,1.542401210399056977e-01,5.783202664882766686e-02,-2.690725185962956206e-02,8.991126663904776967e-03,-9.330895059838921479e-02,5.004953374999563387e-01,-4.182630336721353953e-02,-7.411146555701296768e-01,-6.634623668190751944e-02,-5.591574219918634542e-02,-4.307954993054924353e-01,-5.745764242479650674e-02,-9.697231890785563968e-02,-8.273951614230388996e-02,-1.953729506814342876e-01,3.298297173522661829e-01,-6.433159740733032650e-02,-6.813881209961306952e-03,-2.608090906619475735e-01,9.507708983736557623e-03,-6.874075748288638321e-02
5.103788265561084309e-02,-3.655021429370861052e-01,7.878026930692456908e-02,1.452548633326739280e-01,-4.000445871309708801e-02,-1.499025474283230686e-01,-2.012385008047523072e-01,1.318285431263916396e-01,2.365915120934041493e-01,5.980862062728333761e-01,4.431547257901067849e-01,1.790420518325261390e-01,-5.115490668056157236e-02,3.052369138587824882e-01,-1.047774099397112552e-01,5.897398330270103850e-02,6.115601527831523443e-01,-4.903091963137276577e-02,2.796583777824987200e-03,-3.335312240922382321e-01,5.031215517976210805e-01,1.354060992665074847e-01,-1.217279339202695203e-02,-6.334054473878811264e-02,7.435862985954258542e-02,-5.330458326289201354e-01,-1.847056338728235089e-02,-2.417944984162700428e-01,2.750501534670134474e-01,2.365989580669748404e-01,-5.931156200207533535e-01,-1.665266926402212133e-01,-7.795942793926513570e-02,-2.876173565922625699e-02,1.491451409448259491e-01,3.360384482479559232e-01,1.085809069921526565e-01,3.359242820704166910e-01,1.535171430640841217e-01,-2.382100931917991438e-01,5.484838734282061756e-02,-3.493516700022765431e-02,-1.560103645637412328e-01,-1.061708383242312113e-02,-2.430284944921115575e-01,-4.950142381670356861e-02,1.622320859491853673e-01,1.930003332948022621e-01,-4.427040402778938122e-02,-2.786883619431463344e-01,4.295436852200096300e-01,-2.660509019068241776e-01,2.397462773152058968e-01,-1.296239589299604811e-01,-3.751612395888621609e-01,1.132470935750655300e-01,-2.867796724285240351e-01,-1.805181099291202629e-01,-1.991872801549713842e-02,3.177998218763953275e-01,-2.242586963547429646e-01,-5.158329222527450325e-02,1.597323081510221843e-01,-2.071018719862861013e-01,-1.073494377908542075e-01,-3.557401022483869246e-02,3.321456642692435790e-01,-2.343675021107045342e-01,1.858858561452234048e-01,4.831154756145039642e-01,1.095077516982846805e-01,-1.743914666376994438e-01,4.856845079853379377e-03,-1.738524574397759190e-02,-2.329355150317024073e-02,-1.630546051145929654e-01,-2.736805925498422831e-01,7.681211191207647226e-02,-3.003154482904240100e-03,4.437353049024347906e-01,-1.681158583019216057e-01,4.623224834501286212e-02,5.012865065004451504e-01,-2.643430741248005700e-01,2.752925783670141513e-01,-1.206252330458917887e-01,-3.061770581236278321e-01,1.561997058347154299e-01,-2.596037773580557872e-01,-4.761634386484060455e-01,-2.338252199610584559e-01,1.169502080598198573e-01,-2.898053826032263580e-01,-5.242510375430172592e-02,9.357239309217471601e-02,-1.163056415095087420e-01,3.311363036120954506e-01,-1.329825209957180843e-01,1.274251361618498057e-01,-3.382393918706046443e-01
-1.260119918398894812e-01,-5.021528073837792233e-02,-6.326504172800008485e-02,5.060190073391369198e-02,1.991665157227134886e-01,-2.689344149509035886e-01,-2.183793160675182032e-01,-1.559909233027180660e-02,3.193663698630821307e-02,7.988630658073890833e-01,6.812543636447898621e-01,-4.093784862472430591e-02,-6.374054262053399644e-02,6.195651175163597452e-02,-7.440008285368991670e-02,-2.905711136185974985e-01,3.811020702584091979e-01,-8.187586552019460173e-02,1.091730286326246958e-03,-4.974994995923867624e-01,3.477135437900144010e-01,1.507392257254199508e-01,1.942574234037649505e-01,-2.094453491359807296e-01,1.643459785849680499e-01,-3.891708908655855392e-01,1.614659512496169347e-01,-2.215382727747996702e-02,1.848437915426621447e-01,1.125416497193351822e-01,-4.296127573504504582e-01,-2.604992629638930857e-01,-8.830948617898416730e-02,1.564517997137905014e-01,3.391873590278375872e-01,2.614970981703257924e-01,-3.978573135239034109e-01,1.051424945605380912e-01,3.865465203578369313e-01,2.867980282264418618e-02,-2.910050568350192601e-01,-9.230845391055821081e-02,-3.834896869197781250e-02,2.878274546219992125e-01,-3.421291492820019431e-01,1.660171204621927743e-01,-1.168288392858352204e-01,3.724021465705797396e-01,-2.470377635947759720e-02,-2.784207371908711814e-01,3.751929888786454392e-01,-2.654951472036355953e-01,3.117213285716126658e-01,-1.086788334261565153e-01,1.233527303987253833e-02,9.281399792987435338e-02,-1.576430431432601365e-01,-4.537795784297295881e-02,-6.155744357179127046e-01,2.046798621307680532e-01,-1.847519384883358484e-01,-3.256213404656388422e-01,-3.527552103392688210e-01,-3.074488754481286001e-01,-1.612183987854868827e-01,7.755805303781938831e-02,4.364432036227227085e-01,-2.238471893944157243e-01,1.711113816184783587e-01,-1.789721742609887145e-01,2.688973827527995075e-01,-2.703104170690796004e-01,4.701985228826611324e-02,-9.651981847716990803e-03,-5.646826722887191008e-02,-3.741822725215196432e-01,-1.106928782767591379e-01,-2.955126689414069863e-01,-9.694808202863093582e-02,1.298221913771192004e-01,-1.225435644678919272e-01,-3.350987500610381423e-03,-1.101076394992170082e-01,-1.887710441309542464e-01,1.970840140806699448e-01,8.304171090186763388e-03,-7.747788943792293104e-01,8.622785102861646456e-02,-1.469070462419591883e-01,-4.684644087634154963e-01,-1.431598839949222747e-02,1.253655922357056751e-01,7.273227353920096172e-02,-3.764369590132232712e-01,2.929035001680245776e-01,1.090904919270227341e-01,2.326174183058195566e-01,-3.938166503598760082e-01,-1.882494515456536455e-01,-2.524676011408384935e-01
-7.089421919585447117e-03,3.063044422717066048e-02,-1.822751620498333225e-01,-2.054352568512821803e-02,-4.074564462640753101e-03,-1.753313836240648904e-01,-5.697328773177058603e-02,-1.971110403844518813e-02,2.144223770798501238e-01,2.426507854661560382e-01,2.363146710355146507e-01,8.185973270401405988e-02,-9.570057426605700635e-02,1.405539343626973359e-01,1.746402156879222900e-01,-9.835585068680813281e-02,1.463831142744667080e-01,-1.784333337503329897e-02,-1.273216876675227482e-02,-2.582621800321498462e-01,2.105293297748051518e-01,1.832754710018530409e-01,1.037415575650499217e-01,-3.001722784511188721e-02,-8.508622300453540233e-02,-3.002447063959289286e-01,3.511898939730490055e-01,-2.803169214805588116e-01,2.507448171307341545e-01,2.217276955880214950e-01,-1.621442520815518651e-01,-2.078819957727562340e-01,3.690761363519980826e-02,-1.050078237798038189e-01,2.248683719084459687e-01,1.208494258281153921e-01,1.110025129079593165e-01,1.692009365180376923e-01,8.202204914008630332e-02,1.738312124876005560e-01,-4.848184984132247743e-02,-1.300792738638949231e-01,-5.231725363508603621e-01,2.832585351175875843e-01,1.613681155169395254e-01,3.144387455496988060e-01,-6.603124680680243219e-02,9.102394581289028827e-03,-1.767784080042526101e-02,-2.884648680995058334e-01,4.651797502511628157e-01,-1.611653783824158748e-01,4.972766839630283348e-02,3.892106129429189210e-01,-1.461486113544908649e-01,-1.327758995289765598e-01,-3.158575620965416997e-01,-1.370445603967358483e-01,-2.716310251376753970e-01,2.422376258826609563e-01,-2.629390423609691552e-01,3.008263258621167169e-01,-2.938962896391968393e-01,-5.763457021041538259e-02,1.909115523913235482e-02,1.677517941859981709e-01,4.132090273822039417e-01,-1.484834838518162559e-01,2.870731336416674218e-01,9.829448554788140086e-03,1.070416476086201163e-01,-1.870874318344854792e-01,-1.999950284586318738e-01,2.130793067073777358e-01,5.379023236865844437e-02,5.513308532352597519e-02,-2.804660256206323310e-01,-3.589109220223180574e-01,-3.143565772396872404e-02,2.552462911581076521e-01,-4.675852741036671395e-02,2.635831479679234257e-01,9.307721145738566404e-02,-6.053423565417287433e-02,6.898687413641478583e-02,1.349606287467786450e-02,-4.263218437122450744e-01,3.594692672672845923e-02,-6.273476836810455703e-02,-2.637144797638860116e-01,-4.492078060140991536e-02,-7.474703101343491141e-02,1.643913977110592339e-01,9.657182614437695434e-03,1.329145341765600175e-01,-1.002772753882649470e-01,-1.504585915911749519e-02,-1.130863639789395914e-01,-1.117940143797983288e-01,-1.624318106741429457e-01
1.157840015367606612e-01,-2.575205579706320580e-01,7.016142688936710670e-02,-1.217891498073138314e-03,5.798227826754875219e-02,-3.890302979082498891e-01,1.238585790788456278e-02,-1.312488136964321261e-01,2.241390043001950105e-01,6.848463764588814673e-01,6.217807263721168987e-01,2.806628022385041499e-01,6.322596265206134603e-02,1.163329518471992868e-01,8.346291086399432180e-02,-4.076738532982580876e-02,3.309296423198500037e-01,-2.379565215780337639e-01,2.671186658502196914e-02,-4.894176418286296237e-01,5.597474043994125070e-01,1.473033542570887644e-01,2.161156599185959024e-02,-2.864434774153488128e-01,-1.198649198593547960e-01,-1.767309580755179188e-01,8.531932107138062715e-02,-4.981252190670567570e-01,3.717722045082588189e-01,2.351033190560871677e-01,-2.021294710773486047e-01,6.650227736095361275e-02,8.338778711514435726e-02,-1.164491983556012050e-01,1.505839401637741326e-01,3.416707804315396446e-01,-9.728549598718017055e-02,8.697419142057949415e-02,2.620808150833620620e-01,1.551877728742185325e-01,-9.229800328931885012e-02,-1.817854741000023699e-01,-3.798266999619969164e-01,2.268330861956429079e-01,-1.023945651985734562e-01,-2.944131814167557509e-02,4.137492577947361749e-02,2.136091551802314636e-01,1.630811145945748331e-01,-3.138356079458057835e-01,4.222060542300865027e-01,-2.665640914921306170e-01,2.548628967238606435e-01,2.739427590691677072e-01,2.474340186053371748e-01,8.686872734731776458e-02,-3.375573062684172343e-01,-2.234724400594124624e-02,-3.524416820121403782e-01,1.609752780531653327e-01,-4.409447889544382826e-01,-2.368135407003711494e-03,-2.605150094414219741e-01,1.910356788235338388e-01,5.461900280724170907e-03,2.837759308515153678e-01,2.964925784004855958e-01,-1.794877664599662734e-02,1.824735223814680229e-01,2.886954637888125008e-01,2.307711025664506976e-01,-1.212912419702737998e-01,-1.223926300775775855e-01,2.804459671429335721e-01,1.299764986457605520e-01,8.318485507851212934e-02,-2.929756345211199653e-01,-1.589253499342505593e-01,-9.626745984922348287e-02,-1.700114550047460496e-02,-2.294605081923459522e-01,1.864657007498742979e-03,-4.626594454634245374e-02,-4.512325044561121823e-02,2.873704665657589308e-01,1.605244969123521548e-01,-6.177668053564834283e-01,-1.216030907872891198e-01,-2.114882427409334187e-01,-5.235059258839961371e-01,2.505547628057180204e-02,7.132437121904261143e-03,-4.631715490934196731e-03,1.929290968789931504e-01,3.396044831839506450e-01,-6.913252128788142936e-02,1.601057135832603673e-01,1.869181398765622920e-02,6.595884261864518039e-02,-2.909185467247022983e-01
-3.881855745930872653e-02,5.971726433764775951e-03,1.083604070748889064e-01,9.670055497113512477e-02,7.372085679559874094e-02,5.883994307060665119e-02,1.665773716574353580e-02,7.956056522898868888e-02,-9.565839851897742219e-02,4.262580042893037713e-01,3.689556990997295283e-01,-8.829109120889028217e-02,-1.169680889406971708e-01,-2.331545700784853625e-01,2.494985658549166985e-01,-2.940489142605106146e-02,3.642881327309138162e-01,-2.892686963339853312e-01,4.740222390283645344e-03,2.136983671144832009e-02,6.359260876093336678e-02,2.087798184857581618e-01,-6.385981273730029217e-02,-2.816778942042702516e-01,-7.663479621360673455e-02,-8.103219062135524897e-02,1.192613104883374076e-01,-1.311763402103311438e-01,1.392377006194618072e-01,1.275179820290733845e-01,-4.741096263625554919e-01,-3.480827232275187089e-01,-8.625773744049963776e-02,-3.834419377995950534e-02,-2.911825596429002960e-01,1.667732860570818668e-02,-9.234022396704068616e-03,-5.421674553248709283e-02,2.426803232975721369e-01,2.736207367908322433e-02,1.254392407707801693e-01,-1.502344501578324054e-01,-2.709164692960818743e-01,3.137659265744559556e-01,-5.990618043671699922e-02,1.917449549425303545e-01,9.178437453474798391e-02,-1.214081810199699324e-01,2.394581898011081678e-01,-1.070587057718663665e-01,3.088128456995666293e-01,-2.760135268980901668e-01,4.630360281660643625e-03,-4.178140486726502484e-02,-1.902112870589060256e-01,-2.095348905588032551e-01,6.357346799442581409e-02,7.212985207732798554e-02,-2.515763739362614562e-02,4.824693098269838276e-01,1.349500164523191603e-01,1.018572521873915282e-01,2.274590651109292122e-02,-1.930390297878707417e-01,-7.274110781167050788e-02,4.386948072326134901e-02,4.170129674295925959e-01,-7.011623720882739774e-02,9.975779678506267734e-02,8.000184668692064682e-02,-4.600636417360471492e-02,-2.210565741393291928e-01,-1.106097538864714985e-02,4.280422899144512711e-02,1.182909419367830228e-01,-4.018617233062977134e-01,-1.083574882552374719e-01,8.485027175284601524e-04,3.410740753316611473e-02,1.265903397821709631e-01,-4.266175091553311288e-02,2.271378271390084129e-03,2.640188225751142759e-01,-8.084631966881136722e-02,2.570488517532263928e-01,-2.954383309653802608e-02,-5.462521773520820911e-01,9.366284753104077432e-02,-2.145372230351684784e-01,-3.227496148593504977e-01,-2.087378298041245306e-01,-3.119451082371681450e-01,5.704680344370587075e-02,1.005979322892630590e-01,1.722737238280608874e-01,-4.469450528142781404e-02,-8.605398564232216718e-02,-4.060321449003631011e-01,-4.192497610745554715e-02,-1.378119636787298041e-01
1.027739047312658111e-01,-1.713469290202300765e-01,-4.811835556866708719e-02,-6.915374387693289104e-02,6.428769026643665896e-02,7.988886249331718196e-05,2.005077715492186441e-01,1.124703917271509673e-01,-2.078674323360749365e-01,2.394541363518981336e-01,1.902368168837245965e-01,-1.202642311004169934e-01,-1.896548085403009787e-01,7.055001929578301467e-02,6.341410642532731290e-02,-5.408804924191767255e-02,1.438882496378285081e-01,-1.824777542254078511e-01,1.936087616391345967e-01,-1.898863310058287457e-01,1.205472072357853253e-01,1.960189439775052167e-01,1.301073525719391999e-01,-2.358381327821144346e-01,1.244193193764544896e-02,-4.047534213754675619e-02,2.641995737546966039e-01,-2.301201454161384274e-01,2.268228190866729832e-01,-2.607691807834586761e-01,-1.152010886412972585e-01,-9.278005065343901403e-02,5.048075407850539931e-02,-1.594021728162564469e-03,-5.532975960840112728e-02,1.272426679317145704e-01,-4.266135401607079949e-04,-2.153628209330339938e-01,7.110869177353110193e-02,-5.535629383516267599e-02,-2.791204726357054619e-02,1.900733796765062822e-01,-2.962063638081918748e-01,1.371953956577969536e-01,-3.004719192695546118e-02,8.020160395304477829e-02,-1.998174270946481978e-01,2.682398361392429598e-02,3.446862917893701861e-02,-1.467286613692899144e-01,1.506661047352588489e-01,2.061090547033021803e-02,1.775326486009580138e-02,1.757450718878037776e-01,-3.908552784895907295e-01,-2.519055608846632044e-02,-1.644496384275872802e-01,7.298674066695020821e-03,-2.710771656199653656e-01,2.566602246787752506e-01,-2.017972661004087676e-01,1.013103955779321441e-01,1.890864093856041706e-01,-1.258342187125675582e-01,-4.829426647184950627e-02,-1.581755324174403954e-02,3.326846780508407875e-01,1.637650381346570649e-01,2.148407888346360040e-01,4.704056979235338859e-02,-2.251268099288462610e-01,-2.830218751386436304e-01,-1.153591396089814203e-01,6.798549303538778399e-02,-4.443627719751663124e-03,-1.068662455067400513e-01,-1.079750373389613133e-01,-8.730038739595516462e-02,-2.440350179580359768e-01,2.285036895683760227e-01,-1.018726281407827533e-01,2.570278997316863823e-01,2.485581978287435545e-01,-1.579018603872899829e-01,-5.785328381129295483e-02,-2.876896828350174462e-01,-2.960022087573148108e-01,-1.320591946781839998e-01,-2.901019555357200463e-01,-3.584274652309030751e-01,1.021840946871742720e-02,7.436744851295309933e-02,9.210170009150132203e-03,-1.477414220287401048e-01,1.817260255460552698e-01,2.171723091942374950e-02,-4.766752233757981516e-02,-1.559721449663944437e-01,8.424167063186324689e-02,-1.508823845852522161e-01
-2.583960169277139118e-01,-2.919953916981329334e-01,2.056633613049266562e-01,1.403776390674308372e-01,-1.594651521691809182e-01,-3.008074856351334314e-01,-2.424445167180344363e-01,-1.544244297283869916e-01,-4.293194610362022212e-02,4.819603735648370635e-01,2.911602486328607742e-01,2.437176257201102425e-01,9.891845341518899770e-02,1.404674715576040116e-02,2.966164085576638021e-01,-5.337242568866801956e-02,5.737581006689187468e-01,-3.973101319565060519e-01,3.353575033040734343e-02,-1.981464221587874996e-01,5.771178191660388812e-01,8.538916358880145607e-02,1.579148749391281470e-01,-2.554285221820039031e-01,-1.996273263626791028e-02,-5.022356789635030738e-01,1.256165989938486105e-01,-4.469469766504821084e-01,3.081164431631408518e-01,4.017955611595322440e-02,-5.078600431023624351e-01,5.407128179939128462e-03,-1.787403322317756074e-02,-6.780871522970143006e-02,-8.776106161760499624e-02,3.099495512123622842e-01,1.546731779922544923e-02,1.287006570877970713e-01,1.870480424935609398e-01,-2.139533118449792326e-01,7.714211567344565756e-02,-1.685597844053116356e-01,-2.834308446079550903e-01,4.356149806686261949e-01,-3.023877223267965597e-01,-1.289137935682167502e-01,7.543513751303271286e-03,1.683422309126932359e-01,-7.311881341574578974e-02,-5.944419657927538791e-01,8.412719587630919371e-02,-3.521661200049542306e-01,4.718119333443653723e-02,1.710059509685059667e-02,-1.950056051795778789e-01,1.606681082832724095e-01,-3.310961951988833363e-01,1.057405723077666504e-01,-3.864160577156970366e-01,8.779244423537724273e-02,-5.051810475707321779e-02,1.067265269530416755e-01,-1.454892058231200269e-01,-2.402759962832773932e-01,1.054395269733634649e-01,2.127363376293390784e-01,5.991388692107578740e-01,-3.478886018223191490e-02,8.873776217333473326e-02,3.263277584031961664e-01,1.730451768564811588e-01,-4.404735607700051292e-02,-1.165329939763567503e-02,1.983587834394097416e-01,1.101808164043928812e-01,-8.378524335892630071e-02,-2.691119299310478219e-01,9.440990546942126804e-02,-7.731671093771226577e-02,1.790568135104524394e-01,-2.453085653386215259e-01,5.560346230473778989e-02,6.322644620831428808e-02,-3.122657579039364584e-01,3.200962841980502516e-01,1.006946631305801060e-01,-4.624269212053445099e-01,-9.410387729468308593e-02,2.999337114886631642e-02,-5.200253126980426410e-01,-7.915771839627545881e-02,-2.419135103753726201e-01,-2.858553932614292525e-02,-3.322456384597424761e-01,2.525201456346120032e-01,-1.492588983980354563e-02,1.081022367182865873e-01,1.191890965932930618e-01,2.547315112548435567e-01,-3.054561728389501574e-01
2.586636717178397368e-02,1.161661064917270947e-01,3.691337931384311433e-02,1.429326656678539531e-01,7.655823559129938671e-02,-1.173334255806029042e-01,-1.556883737004254586e-01,8.017767095424910284e-02,-4.645979277931362034e-02,4.721456805446587190e-01,3.908048273484877599e-01,1.811754816770468623e-01,-3.620550732314466447e-01,-1.770685290914954246e-01,1.186626485745412435e-01,-1.672365050802999131e-01,4.372748084209706065e-01,-4.751276478263147252e-02,-1.170434229391610487e-01,-1.790118149760362709e-01,1.466317078496816584e-01,1.632891778266910010e-01,2.445432382324863162e-03,-9.093132823910331231e-02,9.765083135435338735e-02,-2.155667413062050952e-01,3.218726735657803095e-01,-2.024910249781964044e-01,3.553530246679836302e-01,2.132358615775410970e-01,-3.145851972587130896e-01,-1.432438733269398023e-01,7.357596817917876064e-02,2.260915800072381757e-02,2.604252234374374586e-01,2.406944787032572475e-01,4.592614432661459162e-02,2.603978153931271189e-01,2.438331881269842627e-01,3.645191914083298519e-03,-9.778337106992865402e-02,-7.541006264073185639e-02,-4.020965824584380455e-01,2.432027681365482585e-01,1.666474738785167498e-02,-1.192232981475304689e-02,-1.105024736403180941e-01,1.756125279763761371e-01,2.405837396859955013e-01,-1.690480098928555386e-01,2.177814312077454850e-01,-4.695619495841197311e-01,2.040036182723350619e-02,6.416318154449170141e-02,5.877156826354472396e-02,1.867949575989213129e-01,-1.278311791646916662e-01,1.538629047752053391e-01,-3.280603205052845528e-01,1.823316198566470314e-01,-9.080979055348260831e-02,8.914314741809577225e-02,-2.386771559321478053e-01,1.192767122867501445e-01,-2.439347263887961526e-02,-2.372731664931058970e-02,3.861251897070803185e-01,-4.557854707386290588e-02,3.961515576526252191e-01,2.804612992714757280e-01,2.272093947955306781e-01,-4.388121925744831522e-03,-4.226734485849686224e-02,-4.825611304039159610e-02,-5.646427009770996902e-02,2.203818349084993994e-02,-1.759003890273101445e-01,-1.921368287298163835e-01,-1.402380497397168364e-02,2.250896413463248091e-01,-1.293390085778852450e-01,2.005340303297325211e-01,2.318852274966569926e-01,-3.168459048022380098e-01,-2.464741801922262429e-03,-9.173760011488216182e-02,-5.676472196605664156e-01,1.144016976217250847e-01,-1.064431986615553723e-02,-5.253454510876166550e-01,1.253991614259565741e-02,-1.221744230540682263e-01,-1.102289293259440667e-01,5.074825091861178555e-02,3.948255149152778976e-01,-1.854323414537729225e-02,2.212881008362808932e-01,-3.578107132020509618e-02,1.323038351352676945e-01,2.532956969182301524e-02
